process_label,kind,target,product,energy_loss_eV,electron_number_change,energy_eV,cross_section_m2,source_energy_column_zero_based,source_cross_section_column_zero_based,evidence_class
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,66.33,2.2e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,66.93,2.224e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,67.54,2.249e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,68.14,2.274e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,68.74,2.298e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,69.35,2.323e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,69.95,2.348e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,70.55,2.358e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,71.16,2.367e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,71.76,2.376e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,72.36,2.385e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,72.96,2.394e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,73.57,2.404e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,74.17,2.413e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,74.77,2.422e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,75.38,2.431e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,75.98,2.44e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,76.58,2.449e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,77.19,2.458e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,77.79,2.467e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,78.39,2.476e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,78.99,2.485e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,79.6,2.494e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,80.2,2.504e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,80.8,2.517e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,81.41,2.53e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,82.01,2.542e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,82.61,2.555e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,83.22,2.568e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,83.82,2.58e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,84.42,2.593e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,85.03,2.606e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,85.63,2.618e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,86.23,2.631e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,86.83,2.644e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,87.44,2.656e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,88.04,2.669e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,88.64,2.682e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,89.25,2.694e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,89.85,2.707e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,90.45,2.712e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,91.06,2.714e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,91.66,2.717e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,92.26,2.719e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,92.86,2.721e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,93.47,2.724e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,94.07,2.726e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,94.67,2.729e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,95.28,2.731e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,95.88,2.734e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,96.48,2.736e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,97.09,2.738e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,97.69,2.741e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,98.29,2.743e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,98.89,2.746e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,99.5,2.748e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,100.1,2.751e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,100.7,2.758e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,101.3,2.766e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,101.9,2.773e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,102.5,2.78e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,103.1,2.787e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,103.7,2.795e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,104.3,2.802e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,104.9,2.809e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,105.5,2.816e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,106.1,2.824e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,106.7,2.831e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,107.3,2.838e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,107.9,2.845e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,108.5,2.853e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,109.1,2.86e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,109.7,2.867e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,110.4,2.87e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,111,2.871e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,111.6,2.872e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,112.2,2.872e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,112.8,2.873e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,113.4,2.873e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,114,2.874e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,114.6,2.875e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,115.2,2.875e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,115.8,2.876e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,116.4,2.876e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,117,2.877e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,117.6,2.878e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,118.2,2.878e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,118.8,2.879e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,119.4,2.879e-20,17,22,swarm_regressed_working_set
ION5,IONIZATION,CHF3,CF+ + HF + F,20.9,1,120,2.88e-20,17,22,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,0,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,0.603,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,1.206,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,1.809,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,2.412,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,3.015,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,3.618,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,4.221,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,4.824,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,5.427,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,6.03,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,6.633,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,7.236,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,7.839,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,8.442,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,9.045,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,9.648,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,10.25,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,10.85,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,11.46,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,12.06,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,12.66,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,13.27,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,13.87,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,14.47,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,15.08,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,15.68,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,16.28,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,16.88,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,17.49,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,18.09,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,18.69,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,19.3,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,19.9,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,20.5,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,21.11,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,21.71,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,22.31,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,22.91,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,23.52,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,24.12,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,24.72,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,25.33,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,25.93,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,26.53,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,27.14,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,27.74,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,28.34,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,28.94,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,29.55,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,30.15,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,30.75,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,31.36,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,31.96,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,32.56,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,33.17,0,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,33.77,1.792e-24,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,34.37,5.812e-24,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,34.97,9.832e-24,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,35.58,1.462e-23,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,36.18,1.945e-23,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,36.78,2.427e-23,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,37.39,2.91e-23,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,37.99,3.392e-23,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,38.59,3.874e-23,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,39.2,4.357e-23,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,39.8,4.839e-23,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,40.4,5.563e-23,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,41.01,6.407e-23,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,41.61,7.251e-23,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,42.21,8.095e-23,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,42.81,8.94e-23,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,43.42,9.784e-23,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,44.02,1.063e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,44.62,1.147e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,45.23,1.223e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,45.83,1.283e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,46.43,1.343e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,47.04,1.404e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,47.64,1.464e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,48.24,1.524e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,48.84,1.584e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,49.45,1.645e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,50.05,1.702e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,50.65,1.726e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,51.26,1.75e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,51.86,1.774e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,52.46,1.798e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,53.07,1.823e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,53.67,1.847e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,54.27,1.871e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,54.87,1.895e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,55.48,1.919e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,56.08,1.943e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,56.68,1.967e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,57.29,1.991e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,57.89,2.016e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,58.49,2.04e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,59.1,2.064e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,59.7,2.088e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,60.3,2.106e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,60.9,2.118e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,61.51,2.13e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,62.11,2.142e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,62.71,2.154e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,63.32,2.166e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,63.92,2.178e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,64.52,2.19e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,65.13,2.203e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,65.73,2.215e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,66.33,2.227e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,66.93,2.239e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,67.54,2.251e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,68.14,2.263e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,68.74,2.275e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,69.35,2.287e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,69.95,2.299e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,70.55,2.311e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,71.16,2.323e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,71.76,2.335e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,72.36,2.347e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,72.96,2.359e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,73.57,2.371e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,74.17,2.383e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,74.77,2.395e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,75.38,2.408e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,75.98,2.42e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,76.58,2.432e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,77.19,2.444e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,77.79,2.456e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,78.39,2.468e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,78.99,2.48e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,79.6,2.492e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,80.2,2.5e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,80.8,2.5e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,81.41,2.5e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,82.01,2.5e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,82.61,2.5e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,83.22,2.5e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,83.82,2.5e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,84.42,2.5e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,85.03,2.5e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,85.63,2.5e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,86.23,2.5e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,86.83,2.5e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,87.44,2.5e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,88.04,2.5e-22,17,23,swarm_regressed_working_set
ION6,IONIZATION,CHF3,CH+ + F2 + F,33.5,1,88.64,2.5e-22,17,23,swarm_regressed_working_set
