experiment_key,lot_number,wafer_number,X,Y,preox_thickness,postox_thickness,postox_thickness_nan,stepheight,oxide_etch,si_etch
2024-08-22_01,10,1,57000,-57000,0.999933473,0.2681,0.2681,44.8813,0.731833473,44.6132
2024-08-22_01,10,1,76000,-57000,1,0.3159,0.3159,51.7965,0.6841,51.4806
2024-08-22_01,10,1,-76000,-38000,0.997906573,0.2718,0.2718,46.0737,0.726106573,45.8019
2024-08-22_01,10,1,-57000,-38000,0.998158709,0.3972,0.3972,42.8846,0.600958709,42.4874
2024-08-22_01,10,1,-38000,-38000,0.998612756,0.3554,0.3554,42.413,0.643212756,42.0576
2024-08-22_01,10,1,-19000,-38000,0.999178168,0.3283,0.3283,42.5368,0.670878168,42.2085
2024-08-22_01,10,1,0,-38000,0.999589034,0.3195,0.3195,42.6455,0.680089034,42.326
2024-08-22_01,10,1,19000,-38000,0.999832254,0.3321,0.3321,42.5237,0.667732254,42.1916
2024-08-22_01,10,1,38000,-38000,1,0.3615,0.3615,42.3642,0.6385,42.0027
2024-08-22_01,10,1,57000,-38000,0.999869825,0.406,0.406,42.7792,0.593869825,42.3732
2024-08-22_01,10,1,76000,-38000,0.999810737,0.2798,0.2798,45.7337,0.720010737,45.4539
2024-08-22_01,10,1,-95000,-19000,0.995144152,0.2948,0.2948,51.0965,0.700344152,50.8017
2024-08-22_01,10,1,-76000,-19000,0.99631463,0.2049,0.2049,43.8792,0.79141463,43.6743
2024-08-22_01,10,1,-57000,-19000,0.997540663,0.3643,0.3643,42.1223,0.633240663,41.758
2024-08-22_01,10,1,-38000,-19000,0.998447623,0.3191,0.3191,42.1963,0.679347623,41.8772
2024-08-22_01,10,1,-19000,-19000,0.999288967,0.2907,0.2907,42.5681,0.708588967,42.2774
2024-08-22_01,10,1,0,-19000,0.999783349,0.2808,0.2808,42.7363,0.718983349,42.4555
2024-08-22_01,10,1,19000,-19000,0.999786232,0.2951,0.2951,42.5482,0.704686232,42.2531
2024-08-22_01,10,1,38000,-19000,0.999825682,0.326,0.326,42.1432,0.673825682,41.8172
2024-08-22_01,10,1,57000,-19000,0.999726778,0.375,0.375,42.0351,0.624726778,41.6601
2024-08-22_01,10,1,76000,-19000,0.999434065,0.2093,0.2093,43.6431,0.790134065,43.4338
2024-08-22_01,10,1,95000,-19000,0.999083701,0.3028,0.3028,52.1095,0.696283701,51.8067
2024-08-22_01,10,1,-95000,0,0.9934,0.3,0.3,51.452,0.6934,51.152
2024-08-22_01,10,1,-76000,0,0.995087118,0.4059,0.4059,43.1478,0.589187118,42.7419
2024-08-22_01,10,1,-57000,0,0.996974272,0.347,0.347,41.7683,0.649974272,41.4213
2024-08-22_01,10,1,-38000,0,0.998233101,0.3023,0.3023,41.9873,0.695933101,41.685
2024-08-22_01,10,1,-19000,0,0.999470755,0.2725,0.2725,42.4281,0.726970755,42.1556
2024-08-22_01,10,1,0,0,1.0003,0.2601,0.2601,42.6642,0.7402,42.4041
2024-08-22_01,10,1,19000,0,0.999851038,0.2775,0.2775,42.3992,0.722351038,42.1217
2024-08-22_01,10,1,38000,0,0.999724076,0.3109,0.3109,41.916,0.688824076,41.6051
2024-08-22_01,10,1,57000,0,0.999669546,0.36,0.36,41.6699,0.639669546,41.3099
2024-08-22_01,10,1,76000,0,0.999179355,0.4213,0.4213,42.9193,0.577879355,42.498
2024-08-22_01,10,1,95000,0,0.9985,0.3046,0.3046,50.7514,0.6939,50.4468
2024-08-22_01,10,1,-95000,19000,0.994720919,0.2854,0.2854,50.3876,0.709320919,50.1022
2024-08-22_01,10,1,-76000,19000,0.995555051,0.4059,0.4059,43.2965,0.589655051,42.8906
2024-08-22_01,10,1,-57000,19000,0.996676778,0.3465,0.3465,41.5529,0.650176778,41.2064
2024-08-22_01,10,1,-38000,19000,0.997781357,0.3024,0.3024,41.6373,0.695381357,41.3349
2024-08-22_01,10,1,-19000,19000,0.998878209,0.275,0.275,41.9725,0.723878209,41.6975
2024-08-22_01,10,1,0,19000,0.99956425,0.2663,0.2663,42.1532,0.73326425,41.8869
2024-08-22_01,10,1,19000,19000,0.999597672,0.2796,0.2796,41.9273,0.719997672,41.6477
2024-08-22_01,10,1,38000,19000,0.999793385,0.3117,0.3117,41.5452,0.688093385,41.2335
2024-08-22_01,10,1,57000,19000,1.000039646,0.3607,0.3607,41.4402,0.639339646,41.0795
2024-08-22_01,10,1,76000,19000,0.99985497,0.2053,0.2053,43.0382,0.79455497,42.8329
2024-08-22_01,10,1,95000,19000,0.999341594,0.2946,0.2946,51.5028,0.704741594,51.2082
2024-08-22_01,10,1,-76000,38000,0.995527288,0.2063,0.2063,44.9152,0.789227288,44.7089
2024-08-22_01,10,1,-57000,38000,0.996147256,0.3637,0.3637,41.6956,0.632447256,41.3319
2024-08-22_01,10,1,-38000,38000,0.997146201,0.3205,0.3205,41.204,0.676646201,40.8835
2024-08-22_01,10,1,-19000,38000,0.998072777,0.2949,0.2949,41.3162,0.703172777,41.0213
2024-08-22_01,10,1,0,38000,0.998693376,0.2865,0.2865,41.4235,0.712193376,41.137
2024-08-22_01,10,1,19000,38000,0.999266752,0.2997,0.2997,41.2802,0.699566752,40.9805
2024-08-22_01,10,1,38000,38000,1.000076029,0.3302,0.3302,41.1191,0.669876029,40.7889
2024-08-22_01,10,1,57000,38000,1.000962855,0.3776,0.3776,41.56,0.623362855,41.1824
2024-08-22_01,10,1,76000,38000,1.001486455,0.2104,0.2104,44.5368,0.791086455,44.3264
2024-08-22_01,10,1,-76000,57000,0.9949,0.2887,0.2887,50.4975,0.7062,50.2088
2024-08-22_01,10,1,-57000,57000,0.995526702,0.3992,0.3992,43.2117,0.596326702,42.8125
2024-08-22_01,10,1,-38000,57000,0.996529656,0.3548,0.3548,41.3737,0.641729656,41.0189
2024-08-22_01,10,1,-19000,57000,0.997578577,0.3294,0.3294,40.9625,0.668178577,40.6331
2024-08-22_01,10,1,0,57000,0.998001119,0.3211,0.3211,40.901,0.676901119,40.5799
2024-08-22_01,10,1,19000,57000,0.998868582,0.3342,0.3342,40.9294,0.664668582,40.5952
2024-08-22_01,10,1,38000,57000,1.000534711,0.3636,0.3636,41.2815,0.636934711,40.9179
2024-08-22_01,10,1,57000,57000,1.001890255,0.4105,0.4105,42.996,0.591390255,42.5855
2024-08-22_01,10,1,76000,57000,1.0028,0.2906,0.2906,49.98,0.7122,49.6894
2024-08-22_01,10,1,-57000,76000,0.9949,0.2812,0.2812,50.0007,0.7137,49.7195
2024-08-22_01,10,1,-38000,76000,0.996146343,0.4095,0.4095,44.1751,0.586646343,43.7656
2024-08-22_01,10,1,-19000,76000,0.997445504,0.3802,0.3802,42.3296,0.617245504,41.9494
2024-08-22_01,10,1,0,76000,0.9975,0.3712,0.3712,41.8645,0.6263,41.4933
2024-08-22_01,10,1,19000,76000,0.998395918,0.3842,0.3842,42.2622,0.614195918,41.878
2024-08-22_01,10,1,38000,76000,1.000901934,0.4143,0.4143,43.9955,0.586601934,43.5812
2024-08-22_01,10,1,57000,76000,1.0028,0.2798,0.2798,49.5733,0.723,49.2935
2024-08-22_01,10,1,-19000,95000,0.997480761,0.21,0.21,49.3317,0.787480761,49.1217
2024-08-22_01,10,1,0,95000,0.9975,0.21,0.21,49.4056,0.7875,49.1956
2024-08-22_01,10,1,19000,95000,0.998223253,0.2089,0.2089,49.6117,0.789323253,49.4028
2024-08-22_02,10,2,-19000,-95000,1.002969724,0.3103,0.3103,52.3239,0.692669724,52.0136
2024-08-22_02,10,2,0,-95000,1.005,0.3328,0.3328,52.1556,0.6722,51.8228
2024-08-22_02,10,2,19000,-95000,1.002954999,0.3243,0.3243,52.4634,0.678654999,52.1391
2024-08-22_02,10,2,-57000,-76000,0.9999,0.3271,0.3271,52.1024,0.6728,51.7753
2024-08-22_02,10,2,-38000,-76000,1.000251607,0.2859,0.2859,46.4153,0.714351607,46.1294
2024-08-22_02,10,2,-19000,-76000,1.001707479,0.2617,0.2617,44.6404,0.740007479,44.3787
2024-08-22_02,10,2,0,-76000,1.002811943,0.21,0.21,44.2241,0.792811943,44.0141
2024-08-22_02,10,2,19000,-76000,1.001672536,0.2695,0.2695,44.5869,0.732172536,44.3174
2024-08-22_02,10,2,38000,-76000,1.000459654,0.2882,0.2882,46.2416,0.712259654,45.9534
2024-08-22_02,10,2,57000,-76000,1.0001,0.3215,0.3215,51.7658,0.6786,51.4443
2024-08-22_02,10,2,-76000,-57000,0.9999,0.3164,0.3164,51.8387,0.6835,51.5223
2024-08-22_02,10,2,-57000,-57000,0.999758224,0.2643,0.2643,44.7834,0.735458224,44.5191
2024-08-22_02,10,2,-38000,-57000,0.999950398,0.4097,0.4097,43.0111,0.590250398,42.6014
2024-08-22_02,10,2,-19000,-57000,1.000494675,0.3847,0.3847,42.599,0.615794675,42.2143
2024-08-22_02,10,2,0,-57000,1.000812668,0.3772,0.3772,42.5569,0.623612668,42.1797
2024-08-22_02,10,2,19000,-57000,1.00052213,0.3876,0.3876,42.5706,0.61292213,42.183
2024-08-22_02,10,2,38000,-57000,1.000218919,0.4136,0.4136,42.9111,0.586618919,42.4975
2024-08-22_02,10,2,57000,-57000,1.000115497,0.2695,0.2695,44.5757,0.730615497,44.3062
2024-08-22_02,10,2,76000,-57000,1.0001,0.3159,0.3159,51.3933,0.6842,51.0774
2024-08-22_02,10,2,-76000,-38000,0.99904989,0.2756,0.2756,45.7529,0.72344989,45.4773
2024-08-22_02,10,2,-57000,-38000,0.999206195,0.4016,0.4016,42.6224,0.597606195,42.2208
2024-08-22_02,10,2,-38000,-38000,0.999479654,0.3604,0.3604,42.1489,0.639079654,41.7885
2024-08-22_02,10,2,-19000,-38000,0.999848005,0.3339,0.3339,42.2618,0.665948005,41.9279
2024-08-22_02,10,2,0,-38000,1.000076313,0.3247,0.3247,42.3434,0.675376313,42.0187
2024-08-22_02,10,2,19000,-38000,1.000111586,0.3389,0.3389,42.2331,0.661211586,41.8942
2024-08-22_02,10,2,38000,-38000,1.0001,0.3659,0.3659,42.0792,0.6342,41.7133
2024-08-22_02,10,2,57000,-38000,1.000029711,0.4086,0.4086,42.487,0.591429711,42.0784
2024-08-22_02,10,2,76000,-38000,0.999935149,0.2803,0.2803,45.4224,0.719635149,45.1421
2024-08-22_02,10,2,-95000,-19000,0.995470853,0.2967,0.2967,50.817,0.698770853,50.5203
2024-08-22_02,10,2,-76000,-19000,0.996850741,0.2069,0.2069,43.5925,0.789950741,43.3856
2024-08-22_02,10,2,-57000,-19000,0.99817943,0.3696,0.3696,41.8656,0.62857943,41.496
2024-08-22_02,10,2,-38000,-19000,0.998974358,0.325,0.325,41.921,0.673974358,41.596
2024-08-22_02,10,2,-19000,-19000,0.999572596,0.297,0.297,42.2722,0.702572596,41.9752
2024-08-22_02,10,2,0,-19000,0.9998814,0.2868,0.2868,42.4263,0.7130814,42.1395
2024-08-22_02,10,2,19000,-19000,0.999935703,0.3006,0.3006,42.2415,0.699335703,41.9409
2024-08-22_02,10,2,38000,-19000,0.999974545,0.3308,0.3308,41.8565,0.669174545,41.5257
2024-08-22_02,10,2,57000,-19000,0.999845836,0.3781,0.3781,41.7443,0.621745836,41.3662
2024-08-22_02,10,2,76000,-19000,0.999444627,0.21,0.21,43.3438,0.789444627,43.1338
2024-08-22_02,10,2,95000,-19000,0.998973688,0.3028,0.3028,51.5806,0.696173688,51.2778
2024-08-22_02,10,2,-95000,0,0.9934,0.3037,0.3037,51.0102,0.6897,50.7065
2024-08-22_02,10,2,-76000,0,0.995314536,0.4101,0.4101,42.8687,0.585214536,42.4586
2024-08-22_02,10,2,-57000,0,0.997358552,0.3525,0.3525,41.5012,0.644858552,41.1487
2024-08-22_02,10,2,-38000,0,0.998545377,0.3079,0.3079,41.698,0.690645377,41.3901
2024-08-22_02,10,2,-19000,0,0.99952614,0.279,0.279,42.1278,0.72052614,41.8488
2024-08-22_02,10,2,0,0,1.0001,0.2665,0.2665,42.3354,0.7336,42.0689
2024-08-22_02,10,2,19000,0,0.999852561,0.283,0.283,42.0927,0.716852561,41.8097
2024-08-22_02,10,2,38000,0,0.999814029,0.3156,0.3156,41.6272,0.684214029,41.3116
2024-08-22_02,10,2,57000,0,0.999709699,0.3632,0.3632,41.3807,0.636509699,41.0175
2024-08-22_02,10,2,76000,0,0.999054704,0.2053,0.2053,42.6275,0.793754704,42.4222
2024-08-22_02,10,2,95000,0,0.9982,0.3039,0.3039,50.4212,0.6943,50.1173
2024-08-22_02,10,2,-95000,19000,0.994885559,0.2873,0.2873,50.0139,0.707585559,49.7266
2024-08-22_02,10,2,-76000,19000,0.995798772,0.4101,0.4101,43.0155,0.585698772,42.6054
2024-08-22_02,10,2,-57000,19000,0.996964812,0.3518,0.3518,41.2848,0.645164812,40.933
2024-08-22_02,10,2,-38000,19000,0.998013232,0.308,0.308,41.3472,0.690013232,41.0392
2024-08-22_02,10,2,-19000,19000,0.998970216,0.2811,0.2811,41.6744,0.717870216,41.3933
2024-08-22_02,10,2,0,19000,0.999543357,0.2724,0.2724,41.8449,0.727143357,41.5725
2024-08-22_02,10,2,19000,19000,0.999613831,0.2851,0.2851,41.6257,0.714513831,41.3406
2024-08-22_02,10,2,38000,19000,0.999818568,0.3161,0.3161,41.2423,0.683718568,40.9262
2024-08-22_02,10,2,57000,19000,1.000008246,0.3638,0.3638,41.1504,0.636208246,40.7866
2024-08-22_02,10,2,76000,19000,0.999737954,0.2062,0.2062,42.7545,0.793537954,42.5483
2024-08-22_02,10,2,95000,19000,0.999160083,0.2939,0.2939,50.9591,0.705260083,50.6652
2024-08-22_02,10,2,-76000,38000,0.995808577,0.208,0.208,44.627,0.787808577,44.419
2024-08-22_02,10,2,-57000,38000,0.996411577,0.368,0.368,41.4238,0.628411577,41.0558
2024-08-22_02,10,2,-38000,38000,0.997350101,0.3257,0.3257,40.9301,0.671650101,40.6044
2024-08-22_02,10,2,-19000,38000,0.998185052,0.3003,0.3003,41.0295,0.697885052,40.7292
2024-08-22_02,10,2,0,38000,0.998736804,0.2921,0.2921,41.142,0.706636804,40.8499
2024-08-22_02,10,2,19000,38000,0.999274489,0.3046,0.3046,40.9881,0.694674489,40.6835
2024-08-22_02,10,2,38000,38000,1.000030876,0.3342,0.3342,40.8308,0.665830876,40.4966
2024-08-22_02,10,2,57000,38000,1.000834336,0.3799,0.3799,41.272,0.620934336,40.8921
2024-08-22_02,10,2,76000,38000,1.001295066,0.2109,0.2109,44.2755,0.790395066,44.0646
2024-08-22_02,10,2,-76000,57000,0.9952,0.2922,0.2922,50.1589,0.703,49.8667
2024-08-22_02,10,2,-57000,57000,0.995798275,0.403,0.403,42.9434,0.592798275,42.5404
2024-08-22_02,10,2,-38000,57000,0.996723465,0.3587,0.3587,41.1096,0.638023465,40.7509
2024-08-22_02,10,2,-19000,57000,0.997639019,0.3339,0.3339,40.691,0.663739019,40.3571
2024-08-22_02,10,2,0,57000,0.997977435,0.3258,0.3258,40.6278,0.672177435,40.302
2024-08-22_02,10,2,19000,57000,0.998825095,0.3379,0.3379,40.6523,0.660925095,40.3144
2024-08-22_02,10,2,38000,57000,1.000412702,0.3661,0.3661,41.0031,0.634312702,40.637
2024-08-22_02,10,2,57000,57000,1.001669724,0.4119,0.4119,42.7248,0.589769724,42.3129
2024-08-22_02,10,2,76000,57000,1.0025,0.2906,0.2906,49.6869,0.7119,49.3963
2024-08-22_02,10,2,-57000,76000,0.9952,0.2821,0.2821,49.7127,0.7131,49.4306
2024-08-22_02,10,2,-38000,76000,0.996341839,0.41,0.41,43.9151,0.586341839,43.5051
2024-08-22_02,10,2,-19000,76000,0.997445014,0.3825,0.3825,42.0759,0.614945014,41.6934
2024-08-22_02,10,2,0,76000,0.9974,0.3737,0.3737,41.6198,0.6237,41.2461
2024-08-22_02,10,2,19000,76000,0.998320871,0.386,0.386,41.9884,0.612320871,41.6024
2024-08-22_02,10,2,38000,76000,1.000730749,0.4154,0.4154,43.7187,0.585330749,43.3033
2024-08-22_02,10,2,57000,76000,1.0025,0.2803,0.2803,49.4052,0.7222,49.1249
2024-08-22_02,10,2,-19000,95000,0.997464074,0.209,0.209,48.3487,0.788464074,48.1397
2024-08-22_02,10,2,0,95000,0.9974,0.21,0.21,48.5208,0.7874,48.3108
2024-08-22_02,10,2,19000,95000,0.998148466,0.209,0.209,48.9337,0.789148466,48.7247
2024-08-22_03,10,3,-19000,-95000,1.003031427,0.3173,0.3173,52.3908,0.685731427,52.0735
2024-08-22_03,10,3,0,-95000,1.0059,0.3332,0.3332,52.3453,0.6727,52.0121
2024-08-22_03,10,3,19000,-95000,1.003251471,0.3253,0.3253,52.448,0.677951471,52.1227
2024-08-22_03,10,3,-57000,-76000,0.9973,0.33,0.33,52.2461,0.6673,51.9161
2024-08-22_03,10,3,-38000,-76000,0.998485085,0.2859,0.2859,46.6015,0.712585085,46.3156
2024-08-22_03,10,3,-19000,-76000,1.001247113,0.2617,0.2617,44.8267,0.739547113,44.565
2024-08-22_03,10,3,0,-76000,1.002995238,0.209,0.209,44.4056,0.793995238,44.1966
2024-08-22_03,10,3,19000,-76000,1.001620884,0.269,0.269,44.7535,0.732620884,44.4845
2024-08-22_03,10,3,38000,-76000,1.000139395,0.2882,0.2882,46.4242,0.711939395,46.136
2024-08-22_03,10,3,57000,-76000,0.9997,0.3215,0.3215,51.94,0.6782,51.6185
2024-08-22_03,10,3,-76000,-57000,0.9973,0.3178,0.3178,51.9066,0.6795,51.5888
2024-08-22_03,10,3,-57000,-57000,0.997602908,0.2653,0.2653,44.9444,0.732302908,44.6791
2024-08-22_03,10,3,-38000,-57000,0.998417717,0.4098,0.4098,43.1852,0.588617717,42.7754
2024-08-22_03,10,3,-19000,-57000,0.999724451,0.3848,0.3848,42.7845,0.614924451,42.3997
2024-08-22_03,10,3,0,-57000,1.000436049,0.3771,0.3771,42.7394,0.623336049,42.3623
2024-08-22_03,10,3,19000,-57000,1.000191137,0.3874,0.3874,42.741,0.612791137,42.3536
2024-08-22_03,10,3,38000,-57000,0.999849699,0.4136,0.4136,43.091,0.586249699,42.6774
2024-08-22_03,10,3,57000,-57000,0.999732883,0.27,0.27,44.742,0.729732883,44.472
2024-08-22_03,10,3,76000,-57000,0.9997,0.3164,0.3164,51.5849,0.6833,51.2685
2024-08-22_03,10,3,-76000,-38000,0.997178302,0.2765,0.2765,45.8895,0.720678302,45.613
2024-08-22_03,10,3,-57000,-38000,0.997612471,0.4019,0.4019,42.7754,0.595712471,42.3735
2024-08-22_03,10,3,-38000,-38000,0.998362016,0.3604,0.3604,42.3179,0.637962016,41.9575
2024-08-22_03,10,3,-19000,-38000,0.999152589,0.3337,0.3337,42.4418,0.665452589,42.1081
2024-08-22_03,10,3,0,-38000,0.999610331,0.3245,0.3245,42.5264,0.675110331,42.2019
2024-08-22_03,10,3,19000,-38000,0.999715019,0.3367,0.3367,42.3995,0.663015019,42.0628
2024-08-22_03,10,3,38000,-38000,0.9997,0.3656,0.3656,42.2499,0.6341,41.8843
2024-08-22_03,10,3,57000,-38000,0.99965325,0.4087,0.4087,42.6389,0.59095325,42.2302
2024-08-22_03,10,3,76000,-38000,0.999582476,0.2803,0.2803,45.6053,0.719282476,45.325
2024-08-22_03,10,3,-95000,-19000,0.994835742,0.2997,0.2997,50.9778,0.695135742,50.6781
2024-08-22_03,10,3,-76000,-19000,0.995981551,0.2069,0.2069,43.7273,0.789081551,43.5204
2024-08-22_03,10,3,-57000,-19000,0.997255297,0.3697,0.3697,42.0233,0.627555297,41.6536
2024-08-22_03,10,3,-38000,-19000,0.998242208,0.325,0.325,42.0988,0.673242208,41.7738
2024-08-22_03,10,3,-19000,-19000,0.999067959,0.2968,0.2968,42.4395,0.702267959,42.1427
2024-08-22_03,10,3,0,-19000,0.999492803,0.2867,0.2867,42.6015,0.712792803,42.3148
2024-08-22_03,10,3,19000,-19000,0.999548574,0.3004,0.3004,42.4165,0.699148574,42.1161
2024-08-22_03,10,3,38000,-19000,0.9995878,0.3306,0.3306,42.0316,0.6689878,41.701
2024-08-22_03,10,3,57000,-19000,0.999497946,0.3784,0.3784,41.895,0.621097946,41.5166
2024-08-22_03,10,3,76000,-19000,0.999226726,0.21,0.21,43.5069,0.789226726,43.2969
2024-08-22_03,10,3,95000,-19000,0.998910843,0.3037,0.3037,51.6072,0.695210843,51.3035
2024-08-22_03,10,3,-95000,0,0.9931,0.3046,0.3046,51.083,0.6885,50.7784
2024-08-22_03,10,3,-76000,0,0.994893116,0.4112,0.4112,42.9938,0.583693116,42.5826
2024-08-22_03,10,3,-57000,0,0.996858961,0.3527,0.3527,41.6472,0.644158961,41.2945
2024-08-22_03,10,3,-38000,0,0.99808168,0.3083,0.3083,41.8695,0.68978168,41.5612
2024-08-22_03,10,3,-19000,0,0.999153262,0.279,0.279,42.3222,0.720153262,42.0432
2024-08-22_03,10,3,0,0,0.9998,0.2662,0.2662,42.5013,0.7336,42.2351
2024-08-22_03,10,3,19000,0,0.999495317,0.283,0.283,42.2648,0.716495317,41.9818
2024-08-22_03,10,3,38000,0,0.999426401,0.3158,0.3158,41.7817,0.683626401,41.4659
2024-08-22_03,10,3,57000,0,0.999369847,0.3635,0.3635,41.5323,0.635869847,41.1688
2024-08-22_03,10,3,76000,0,0.998954054,0.2053,0.2053,42.7794,0.793654054,42.5741
2024-08-22_03,10,3,95000,0,0.9984,0.3056,0.3056,50.4421,0.6928,50.1365
2024-08-22_03,10,3,-95000,19000,0.994647221,0.2878,0.2878,50.2101,0.706847221,49.9223
2024-08-22_03,10,3,-76000,19000,0.995631843,0.411,0.411,43.1345,0.584631843,42.7235
2024-08-22_03,10,3,-57000,19000,0.996791588,0.3523,0.3523,41.4207,0.644491588,41.0684
2024-08-22_03,10,3,-38000,19000,0.9977625,0.3084,0.3084,41.5058,0.6893625,41.1974
2024-08-22_03,10,3,-19000,19000,0.998661503,0.2812,0.2812,41.8511,0.717461503,41.5699
2024-08-22_03,10,3,0,19000,0.99921273,0.2728,0.2728,42.0138,0.72641273,41.741
2024-08-22_03,10,3,19000,19000,0.999237755,0.2853,0.2853,41.7865,0.713937755,41.5012
2024-08-22_03,10,3,38000,19000,0.999379555,0.3164,0.3164,41.3987,0.682979555,41.0823
2024-08-22_03,10,3,57000,19000,0.999550328,0.3642,0.3642,41.2863,0.635350328,40.9221
2024-08-22_03,10,3,76000,19000,0.999404062,0.2062,0.2062,42.8942,0.793204062,42.688
2024-08-22_03,10,3,95000,19000,0.999027917,0.2953,0.2953,51.0173,0.703727917,50.722
2024-08-22_03,10,3,-76000,38000,0.996191095,0.2081,0.2081,44.7179,0.788091095,44.5098
2024-08-22_03,10,3,-57000,38000,0.996637425,0.369,0.369,41.5498,0.627637425,41.1808
2024-08-22_03,10,3,-38000,38000,0.997337067,0.3262,0.3262,41.0685,0.671137067,40.7423
2024-08-22_03,10,3,-19000,38000,0.997990762,0.3009,0.3009,41.169,0.697090762,40.8681
2024-08-22_03,10,3,0,38000,0.998438325,0.2927,0.2927,41.2773,0.705738325,40.9846
2024-08-22_03,10,3,19000,38000,0.998875286,0.3053,0.3053,41.1426,0.693575286,40.8373
2024-08-22_03,10,3,38000,38000,0.999486648,0.3346,0.3346,40.9788,0.664886648,40.6442
2024-08-22_03,10,3,57000,38000,1.000131239,0.3806,0.3806,41.4062,0.619531239,41.0256
2024-08-22_03,10,3,76000,38000,1.000501526,0.2109,0.2109,44.403,0.789601526,44.1921
2024-08-22_03,10,3,-76000,57000,0.996,0.2946,0.2946,50.1789,0.7014,49.8843
2024-08-22_03,10,3,-57000,57000,0.996342481,0.4041,0.4041,43.0408,0.592242481,42.6367
2024-08-22_03,10,3,-38000,57000,0.996938345,0.3597,0.3597,41.2255,0.637238345,40.8658
2024-08-22_03,10,3,-19000,57000,0.997527612,0.3346,0.3346,40.8195,0.662927612,40.4849
2024-08-22_03,10,3,0,57000,0.997739654,0.3266,0.3266,40.758,0.671139654,40.4314
2024-08-22_03,10,3,19000,57000,0.998444482,0.3387,0.3387,40.7706,0.659744482,40.4319
2024-08-22_03,10,3,38000,57000,0.999745486,0.3673,0.3673,41.1252,0.632445486,40.7579
2024-08-22_03,10,3,57000,57000,1.000752985,0.4132,0.4132,42.8259,0.587552985,42.4127
2024-08-22_03,10,3,76000,57000,1.0014,0.292,0.292,49.7472,0.7094,49.4552
2024-08-22_03,10,3,-57000,76000,0.996,0.284,0.284,49.692,0.712,49.408
2024-08-22_03,10,3,-38000,76000,0.996696159,0.4109,0.4109,43.9859,0.585796159,43.575
2024-08-22_03,10,3,-19000,76000,0.997330915,0.3839,0.3839,42.1632,0.613430915,41.7793
2024-08-22_03,10,3,0,76000,0.9972,0.3752,0.3752,41.7127,0.622,41.3375
2024-08-22_03,10,3,19000,76000,0.997995651,0.3874,0.3874,42.0963,0.610595651,41.7089
2024-08-22_03,10,3,38000,76000,0.999979387,0.4166,0.4166,43.8194,0.583379387,43.4028
2024-08-22_03,10,3,57000,76000,1.0014,0.2831,0.2831,49.4246,0.7183,49.1415
2024-08-22_03,10,3,-19000,95000,0.997330905,0.2612,0.2612,48.7659,0.736130905,48.5047
2024-08-22_03,10,3,0,95000,0.9972,0.2653,0.2653,49.0548,0.7319,48.7895
2024-08-22_03,10,3,19000,95000,0.997848996,0.2092,0.2092,49.0993,0.788648996,48.8901
2024-08-22_04,10,4,-19000,-95000,1.000269775,0.5281,0.5281,52.0809,0.472169775,51.5528
2024-08-22_04,10,4,0,-95000,1.0014,0.5531,0.5531,52.0347,0.4483,51.4816
2024-08-22_04,10,4,19000,-95000,1.000479462,0.5407,0.5407,52.0046,0.459779462,51.4639
2024-08-22_04,10,4,-57000,-76000,0.9979,0.5451,0.5451,51.7888,0.4528,51.2437
2024-08-22_04,10,4,-38000,-76000,0.998379436,0.4847,0.4847,46.4023,0.513679436,45.9176
2024-08-22_04,10,4,-19000,-76000,0.999564566,0.461,0.461,44.654,0.538564566,44.193
2024-08-22_04,10,4,0,-76000,1.000327943,0.1923,0.1923,44.269,0.808027943,44.0767
2024-08-22_04,10,4,19000,-76000,0.999946295,0.4578,0.4578,44.5085,0.542146295,44.0507
2024-08-22_04,10,4,38000,-76000,0.999607054,0.4843,0.4843,46.1326,0.515307054,45.6483
2024-08-22_04,10,4,57000,-76000,0.9996,0.541,0.541,51.7323,0.4586,51.1913
2024-08-22_04,10,4,-76000,-57000,0.9979,0.5389,0.5389,51.4461,0.459,50.9072
2024-08-22_04,10,4,-57000,-57000,0.9979731,0.46,0.46,44.6913,0.5379731,44.2313
2024-08-22_04,10,4,-38000,-57000,0.998331255,0.418,0.418,43.027,0.580331255,42.609
2024-08-22_04,10,4,-19000,-57000,0.998971656,0.3894,0.3894,42.6266,0.609571656,42.2372
2024-08-22_04,10,4,0,-57000,0.999411516,0.37366497,N/A,42.5699,0.625746546,42.19623503
2024-08-22_04,10,4,19000,-57000,0.999510039,0.3913,0.3913,42.607,0.608210039,42.2157
2024-08-22_04,10,4,38000,-57000,0.999524486,0.4176,0.4176,42.9427,0.581924486,42.5251
2024-08-22_04,10,4,57000,-57000,0.999529793,0.4617,0.4617,44.5792,0.537829793,44.1175
2024-08-22_04,10,4,76000,-57000,0.9996,0.5352,0.5352,51.1943,0.4644,50.6591
2024-08-22_04,10,4,-76000,-38000,0.997612011,0.4711,0.4711,45.649,0.526512011,45.1779
2024-08-22_04,10,4,-57000,-38000,0.997839127,0.4073,0.4073,42.6128,0.590539127,42.2055
2024-08-22_04,10,4,-38000,-38000,0.998258173,0.3653,0.3653,42.1722,0.632958173,41.8069
2024-08-22_04,10,4,-19000,-38000,0.998770134,0.362872085,N/A,42.3044,0.635898049,41.94152791
2024-08-22_04,10,4,0,-38000,0.999149799,0.3177,0.3177,42.3784,0.681449799,42.0607
