low_frequency_power_kw,energy_eV,signed_angle_deg,probability_weight
6.0,1120.4548615499689,0.8595672751819494,0.0007944747220007801
6.0,1121.3068662314333,1.0849238642093735,0.0008422713046818229
6.0,1119.5758700928923,1.3536331307252873,0.0005883992740832029
6.0,1101.4608373266678,1.5955432162673548,0.0002921572123405698
6.0,1380.215959540446,-1.5846405471934595,0.0002217322113744667
6.0,1376.0025573324972,-1.3517158647102427,0.0005818113286193271
6.0,1375.9505760329994,-1.134149879006219,0.0005200769402933293
6.0,1378.1878122711782,-0.8976259401097203,0.0012085049329962259
6.0,1376.8944314247724,-0.6322412391638587,0.0019295187762335424
6.0,1377.5211973526257,-0.348806415894209,0.0026662550416312646
6.0,1380.0832665403884,-0.1357667528933482,0.00235234488195748
6.0,1380.0153095566675,0.09004385101675985,0.0035435253948429488
6.0,1378.2366326200486,0.3509354882028285,0.0026505365933753265
6.0,1376.9260105604608,0.6315953019728182,0.0019211815230575618
6.0,1378.035251642046,0.8592444785016495,0.0008921925492610245
6.0,1376.3945266478515,1.0831041337401177,0.0008620698889099217
6.0,1376.1029893069056,1.3527904368070358,0.0005874108203154503
6.0,1373.1759978630296,1.5998635467247282,0.0002773635112442974
6.0,1665.772622215211,-1.6099943372384378,0.00026967287692308513
6.0,1635.356396861407,-1.3534486326298991,0.0006355001526449811
6.0,1634.7129398526572,-1.1326834580004272,0.0005786200316389574
6.0,1640.0333632006234,-0.8992249140933842,0.0014162714382898452
6.0,1634.4774582095868,-0.6271417192210275,0.0022197123445577985
6.0,1640.0552470018222,-0.3563100715850609,0.0032847739559724747
6.0,1632.2603166773683,-0.13596630139531662,0.002583602784216565
6.0,1631.958372217019,0.0903811760576379,0.003889095855485246
6.0,1640.5124796277896,0.35778214023851496,0.0032866854559359337
6.0,1633.9025467527138,0.6265485987409601,0.0021757303086423403
6.0,1640.2786225379746,0.8601673308042096,0.0010390484886779552
6.0,1636.6221145465217,1.0810153348265414,0.0009676048709099644
6.0,1635.2664581551899,1.3551046478462236,0.0006396021874984101
6.0,1662.124524425143,1.6119368556979632,0.0002969996775121521
6.0,1886.5200651758807,-1.600286645832994,0.0003255925849233149
6.0,1879.6173253533207,-1.3509793376804948,0.0006497300121822635
6.0,1883.1348534178112,-1.132031582614896,0.0005888265754361971
6.0,1881.9773953090114,-0.8973321109920037,0.0015171165440129668
6.0,1884.1382640173422,-0.6314067562621789,0.002253927263583673
6.0,1878.1289275979861,-0.35917976392979317,0.00372321452681914
6.0,1882.6101607322516,-0.13346135063774983,0.0028227160681168757
6.0,1882.5393033935834,0.08974837879215948,0.00425941139821249
6.0,1878.3353084191344,0.3598140271086476,0.003736076840185598
6.0,1883.883748281491,0.6264639455286377,0.002358080345491
6.0,1880.6254170937734,0.859593180696789,0.0011380674387400697
6.0,1883.5779599841476,1.0789023488290481,0.0010048558940963775
6.0,1879.9786494435714,1.352559665189456,0.0006537485225767138
6.0,1885.4308973862783,1.6061342409616708,0.0003472674671051686
6.0,2040.2298850574712,-1.818181818181818,4.0242857694916085e-05
6.0,2123.627792518555,-1.6316760294060806,0.0004945115357310137
6.0,2123.818274905865,-1.3546721928104206,0.0008076062459185043
6.0,2120.843925645466,-1.130655718297738,0.0007753991536344829
6.0,2125.0024747763755,-0.9044495903523164,0.001987690783061434
6.0,2120.963396783907,-0.6234769968511497,0.00332666286032419
6.0,2122.6315156739674,-0.35815690370404435,0.004421652947052467
6.0,2111.349315627342,-0.13064902113089433,0.005471798273683098
6.0,2114.1120557092318,0.08470213093897541,0.008313697587846539
6.0,2120.9118651840995,0.3561789339318638,0.004531146782415731
6.0,2122.797706001795,0.6217038799184615,0.0033152686282930067
6.0,2126.0697032058447,0.8624445168652849,0.001397107086208699
6.0,2122.920267232695,1.0765220106544247,0.0013828617356666784
6.0,2124.3360442421035,1.3578266964251917,0.0008013427209414521
6.0,2122.5677766105778,1.631060813736333,0.0005082354544268819
6.0,2040.2298850574712,1.818181818181818,4.0242857694916085e-05
6.0,2384.193241725001,-1.844497607655501,0.00019115357405085148
6.0,2377.739406388724,-1.6253708282147348,0.0005587582462935984
6.0,2379.3671394597354,-1.3517957903260402,0.0009130831722437033
6.0,2378.9737408070896,-1.129130257265746,0.0010082873790850278
6.0,2377.177199551169,-0.9010682885968336,0.0022317789220371144
6.0,2378.158514595138,-0.632346313684157,0.0038404942093013795
6.0,2382.6973647497625,-0.34432376713522367,0.00800199857626074
6.0,2376.299765870815,-0.1376093417717949,0.006833297100748265
6.0,2375.0012276582843,0.0930853662179039,0.010081189785819983
6.0,2383.604840819042,0.34738279298121705,0.008323802497547203
6.0,2378.5442083137136,0.6305808994924069,0.0037830602556395854
6.0,2375.6883780593143,0.8580663371293056,0.0015379414589552515
6.0,2377.963923798068,1.0788205240385123,0.0016945158796265183
